"id","title","body","leading","slug","type","status","user_id","image_id","parent_id","lat","lng","rate","search_body","published_at","deleted_at","created_at","updated_at"
1116,"IT業界を震撼させた2chスレ『ブラック会社に勤めてるんだが…』ここに終焉 - ホームページを作る人のネタ帳","<p>静かな興奮を湛えつつ、黙々と読み進めてきたわけですが、遂に堂々の完結。いやー読ませてもらいました。なんとなく「漂流教室」読後のような切ない気持ちは残りつつ…でも傑作でしたねー。</p>

<p>ブラック企業に就職したニート男性が、苛めやデスマや学歴差別の中、必死に成長していくというストーリーで、書き手（主人公）の文章スキルも極めて高いため、スレが立つのが待ち遠しいほどでした。</p>

<p>さて次は、「<a href=""http://passionate1842.web.infoseek.co.jp/manga.htm"" target=""_blank"">痴漢男</a>」を描いたあの画伯にご登場願いたいところです。中西さんを描いて欲しい！</p>

<p>http://e0166.blog89.fc2.com/blog-entry-355.html</p>",NULL,"it_2ch","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-16 16:01:47",NULL,"2007-12-16 16:01:47","2019-05-31 23:51:35"
1118,"Webサービスの基礎知識 - ITmedia エンタープライズ","<p>これは良い企画！いまいちはっきりと区別の付いていなかった、所謂「WEBサービス」の概要。「では、SOAPとは何なのか？」とか、基本的ではありながら、曖昧なままスルーしてきた（俺だけ？）事柄を、判りやすく解説しています。</p>

<p>http://www.itmedia.co.jp/enterprise/articles/0712/15/news003.html</p>",NULL,"web_itmedia","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-16 18:30:35",NULL,"2007-12-16 18:30:35","2019-05-31 23:51:35"
1120,"Egawa Shoko Journal - 刑事弁護を考える〜光市母子殺害事件をめぐって","<p>“感情論では”、橋下弁護士を擁護したい気分だし、弁護団はどうなのよってずーっと思ってますけど、冷静に考えるとやっぱり同調化圧力としてしか捉えられない今回の出来事。</p><blockquote>刑事事件に関しては、再来年には裁判員制度が導入され、一般国民が被告人を裁くようになることを考えなければならない。
<br>　「あいつら許せん」という感情で裁判を行うわけにはいかないわけで、そのためにも、裁判員が予断を持ったり、「世間」が裁判員に危害を加えたりすることのないよう、冷静な判断を行える環境作りがメディアにも求められる。</blockquote><p>全てメディアのせいとは思わないし、やっぱり求められるのはリテラシーって事になると思うけど、僕個人の事で言えば自分が裁判員として感情を抜きにして判決を下せるような人間だとは思えないし、そんな人間少ないんじゃないかなと思う。どうなんすかね、裁判員制度。<br></p>

<p>http://www.egawashoko.com/c006/000235.html</p>","","egawa_shoko_journal","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-18 13:15:12",NULL,"2007-12-18 13:15:12","2019-05-31 23:51:35"
1123,"SOCIAL JUNK","<p>これは良い（酷い）バンドを見つけた！Social Junk！ぐだっぐだのジャンクサウンドから、ゴリッゴリのジャンクサウンドまで（笑）！とにかくぶっ壊れたサウンドマシン！</p>

<p>http://www.geocities.com/socialjunk/</p>",NULL,"social_junk","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-18 19:17:09",NULL,"2007-12-18 19:17:09","2019-05-31 23:51:35"
1126,"ダウンロード違法化はグーグルの一極支配を加速する - アンカテ","<p>ダウンロード違法化に関してクリッピング。これは良い指摘。</p><blockquote>そもそもグーグルの本当のアドバンテージは情報発電所だ。それ以外のことは全部真似できる。真似してうまくやれば、グーグルよりたくさんのアテンションを集めることは可能だ。しかし、それを処理するには情報発電所がいる。分散ファイルシステムから、数十万台のサーバの電気代を節約する方法まで、グーグルには情報発電所のノウハウが集まっている。<br>
<br>世界規模でスケールアウトする、そういうノウハウを理論でなく実践で試せる場はグーグルしかない。<br>
<br>その情報発電所という基礎技術に対抗できるものはP2Pしかなくて、その技術を理論でなく実践で試した人が日本にいて、このタネを育てていけばP2Pの分野で日本は完全に先進国になれたはずなんだけど、それをつぶしてしまって、次はこれですか。</blockquote><p>http://d.hatena.ne.jp/essa/20071219/p1<br></p>","","07ec58b2-998d-48fc-a0dc-add0c6f54c9c","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-19 07:50:01",NULL,"2007-12-19 07:50:01","2019-05-31 23:51:35"
1128,"友達にURLを渡してアクセスしてもらうと街が育っていくゲーム『MyMinCity』","<p>独自のURLを発行して、そこにアクセスがあると、街が発展していくゲーム。これはアイディア勝ちね。どこまでオモロいかわかりませんが、ノリでURL作っちゃいましたので、クリックしてくれると草原に一件、ポツンと佇んでいる家の住人が喜びます。</p>

<p>http://pelepop.myminicity.com/</p>

<p>http://www.100shiki.com/archives/2007/12/urlmymincity.html</p>",NULL,"url_mymincity","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-19 08:39:51",NULL,"2007-12-19 08:39:51","2019-05-31 23:51:35"
1129,"55歳美人秘書にマザー2プレゼントした","<blockquote>所属はじわじわ規模を縮小している総合ビルメンテナンス会社の事務。
<br>彼女は上司にあたり、年は55歳。
<br>彼女に気まぐれにゲームボーイアドバンスＳＰオニキスブラックと、マザー１＋２をプレゼントしてみた。</blockquote><p><span style=""background-color: rgb(255, 255, 255); font-family: &quot;Helvetica Neue&quot;, Helvetica, 游ゴシック体, &quot;Yu Gothic&quot;, YuGothic, sans-serif;"">マザー好きには堪らんスレ。</span></p><p>http://waranote.blog76.fc2.com/blog-entry-845.html</p>","","55_2","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-20 09:41:53",NULL,"2007-12-20 09:41:53","2019-05-31 23:51:35"
1130,"M-1 2007 展望 - pelepop.com","<p>今年のM-1について、書きましたよ（一回全消去して、見事に青ざめましたが）。</p>

<p>簡潔に要約すると、「笑い飯本命（欲望込）、PGBの出来は良いけど爆発しない可能性。スピード感で有利なのはキングコング、不利なのはハリセンボン（？）。ザブングルはツッコミが成長していれば。トータルテンボスにはマジックがかかっている可能性。ダイアンは二年前のブラマヨ同様判らん。敗者復活枠で下克上期待。」</p>

<p>そして、千鳥はいつも通り、僕らの千鳥でいて欲しい…。</p>

<p>http://pelepop.com/entry.php?entry_id=175</p>",NULL,"m_1_2007_pelepop_com","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-20 13:01:28",NULL,"2007-12-20 13:01:28","2019-05-31 23:51:35"
1131,"YouTube - Swoon Mural - Lower East Side","<p>NYのグラフィティアーティストSwoonの作品のムービー。</p>

<p>こうやってストリートの物を拾い上げて、ネットというこれまたストリートに投げる感じは良いなーと思います。</p>

<p>やっぱ好きだな、この人の作品。</p>

<p>http://www.deitch.com/projects/sub.php?projId=167
<br />http://www.designboom.com/contemporary/swoon.html</p>

<p>http://jp.youtube.com/watch?v=eFYxhD71A3c</p>",NULL,"youtube_swoon_mural_lower_east_side","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-23 08:23:55",NULL,"2007-12-23 08:23:55","2019-05-31 23:51:35"
1133,"イカ天復活記念-3 YouTube - サイバー ニュウ ニュウ","<p>M-1も終わったことですし、あとは年末に向けてイカ天に標準を合わせていくことになりそうです。12/30日の総集編までカウントダウンが始まっていますね。</p>

<p>mixiでも非常に盛り上がっています。（私はmixiに入っているのが当たり前という考えが好きではないのでリンクは控えますが）なんと言うか、「あの頃は良かった」という懐古主義的な見方や、知ってる人だけがワイワイする「同窓会的」な側面は勿論ありますが、そのどれをとってもポジティブなものであるのが良いです。特に当時バンドで出演している人で、今も現役で音楽活動している人とかが「恥ずかしい過去」ではなく「よい想い出」として捉えている部分。所詮TVの色物企画ではあったが、石川浩司さんやBIGINが30日の総集編に堂々と出演するのがそれを物語っていると思います。</p>

<p>調査、考察を重ねた結果、私がイカ天に出演したバンドで一番好きだ、と言い張れるのがサイバ−ニュウニュウです。
<br />話せばあと30行は必要になりますが、少なくとも今存在しても好きだったと思えるこの感じ。魅力、山盛り。</p>

<p>サイバ−ニュウニュウは残念ながら解散していますが、当時メカエルビス（youtube見れば一目瞭然ですが、Guiterの人ね）だった現JUDO MANさんは現在""ASTRO-B""で活動しております。</p>

<p>そして近々の12/29、個人的にも馴染み深い渋谷屋根裏にてライブがあるみたいで、見てみたいなぁ。</p>

<p>2007年12月29日(土)　 【銀河サファリパーク２００７】 </p>

<p>出演：ASTRO-B/apple head/SPACEY PEOPLE/ROUND（＝谷口マルタ正明/vo,g、宙GGPキハラ/g、内田典文/b、中里敦/ds）/石川浩司（exたま）＆ライオンメリー/フレミングス</p>

<p>Open:17:30 Start:18:00 前売\2500 当日\3000（ドリンク代別）</p>

<p>石川浩司さん、apple headも出る！まるでイカ天復活前夜祭のようです。</p>

<p>そして、
<br />消息不明のVo,Baのレプリシンの現在が３０日に明らかになるようです！（独自調査による）</p>

<p>http://www.youtube.com/watch?v=d8tU77W7lE8</p>","","3_youtube","archive","published",29,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-23 18:58:14",NULL,"2007-12-23 18:58:14","2019-05-31 23:51:35"
1135,"「離合」は九州弁 on Flickr - Photo Sharing!","<p>■離合
<br />狭い道で車がすれ違うこと
<br />「山道で離合するの得意」と使います</p>

<p>■丸天うどん
<br />丸いバージョン「てんぷら」が乗ってるうどん
<br />これは関東では「さつまあげ」と言われてる物</p>

<p>■カッター
<br />「Yシャツ」のこと
<br />「カッターシャツ180円」とかクリーニング屋に書いてある</p>

<p>http://homepage2.nifty.com/hana2000/qshu/05.htm</p>

<p>http://www.flickr.com/photos/morygonzalez/207916203/</p>",NULL,"on_flickr_photo_sharing","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-27 09:54:25",NULL,"2007-12-27 09:54:25","2019-05-31 23:51:35"
1137,"Amazon.co.jp： 現代用語の基礎体力 DVD-BOX: DVD: みやなおこ,牧野エミ,古田新太,生瀬勝久,升毅,羽野晶紀,立原啓裕,竹田団吾","<p>未だ未見「現代用語の基礎体力」。
<br>DVD発売。
<br>みてえ。</p>

<p>http://www.amazon.co.jp/dp/B000ZFTN9O/</p>","","amazon_co_jp_dvd_box_dvd","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-31 12:21:57",NULL,"2007-12-31 12:21:57","2019-05-31 23:51:35"
1139,"あけましておめでとうございます","<p>なんとなく、年越し連投中！</p>

<p>http://twitter.com/mcatm</p>",NULL,"dfbf77b5-144e-472a-9a7d-6e99718cc3ea","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-12-31 15:14:00",NULL,"2007-12-31 15:14:00","2019-05-31 23:51:35"
1140,"「M-1グランプリ2007」リアルタイム採点とコメント - 昨日の風はどんなのだっけ？","<p>お久しぶりのポストです。「昨日の風?」さんのM-1リアルタイム採点。</p>

<p>ハリセンボンに対する上沼恵美子の審査に対する評とか、ダイアン評とか、すっごく面白い評でしたが、やっぱりサンドウィッチマンに関してはほとんど言う事なし。まあ、最高だったよね。</p>

<p>http://d.hatena.ne.jp/toronei/20071223/E</p>",NULL,"m_1_2007","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-01-11 06:12:41",NULL,"2008-01-11 06:12:41","2019-05-31 23:51:35"
1141,"音楽業界最後の抵抗は音楽税","<p>すっげーなー。守ってもらおうと執心するのは判るけど、それでこういう大雑把な考え方になってしまうのが凄い。ユーザー、完全無視！</p><blockquote>Reznorは今日、こう訴えた、「ISP税のようなものがあれば、消費者にこう言えるはずだ、『どの楽曲でもダウンロードして、クルマでもiPodでもどこにでも入れてることができて、料金はケーブル料金に$5課金されるだけです』」</blockquote><p>このReznerって、あのトレント・レズナーっすよ！</p><p>そもそも、録音された楽曲の価値が限りなくゼロに近づいている、という現状に対して、「$5でダウンロードし放題っすよ」って、高くなってるじゃん。</p><p>http://jp.techcrunch.com/archives/the-music-industrys-last-stand-will-be-a-music-tax/</p>","","c1570957-79ee-44be-8522-a744653589cb","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-01-11 06:30:28",NULL,"2008-01-11 06:30:28","2019-05-31 23:51:35"
1142,"『M-1』覇者・サンドウィッチマン最速インタビュー！ - MouRa","<p>M-1覇者、サンドウィッチマンのインタビュー。二人の掛け合い形式なので、本人達が言うほどトークが上手くないわけじゃねえだろー、と思います。M-1の時も、コメント神がかってたし。</p>

<p>でも、テレビ中心で売れたいわけじゃないっていう現状認識が、今後にとても期待を持たせます。楽しみだなあ。</p>

<p>http://mopix.moura.jp/?p=322</p>",NULL,"m_1_moura","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-01-15 06:51:56",NULL,"2008-01-15 06:51:56","2019-05-31 23:51:35"
